Declination (REDO),REG2,REG1,WEG2,Partisan Bias,Mean-Median,EG
0.320934802164909,-0.335688607189329,-0.479859219626554,-0.029481050810812,-0.166666666666666,-0.024902793661688,-0.131136674624874
0.321120631691119,-0.335688607189329,-0.479859219626554,-0.029481050810812,-0.166666666666666,-0.017503976813601,-0.131136674624874
0.320571895951851,-0.335688607189329,-0.479859219626554,-0.029481050810812,-0.166666666666666,-0.017619820335376,-0.131136674624874
0.321340623215642,-0.335688607189329,-0.479859219626554,-0.029481050810812,-0.166666666666666,-0.017702140652958,-0.126994236086737
0.402775020102261,-0.335688607189329,-0.479859219626554,-0.029481050810812,0,-0.03537506652258,-0.133736355125054
0.402663372345962,-0.335688607189329,-0.479741034173839,-0.025876652009178,0,-0.036845369206219,-0.296048121342682
0.402323728669918,-0.335688607189329,-0.479741034173839,-0.025876652009178,-0.166666666666666,-0.036757949430096,-0.296048121342682
0.40282488815842,-0.335688607189329,-0.479741034173839,-0.025876652009178,-0.166666666666666,0.021749624147128,-0.123823125524767
0.402122018187669,-0.336655338703276,-0.479741034173839,-0.025876652009178,-0.166666666666666,0.021807894663288,-0.123823125524767
0.402560035241605,-0.337448965852461,-0.830597981304061,-0.025876652009178,-0.166666666666666,0.021664033661798,-0.123823125524767
0.402091160088555,-0.319997443525212,-0.830597981304061,-0.025876652009178,-0.166666666666666,-0.041796611003393,-0.123823125524767
0.402058914814173,-0.296849804576289,-0.830597981304061,-0.030908050841208,0,-0.041964225940957,-0.296048121342682
0.402452667735517,-0.296849804576289,-0.830597981304061,-0.030908050841208,0,-0.03802768051196,-0.296048121342682
0.402393647034675,-0.296849804576289,-0.830597981304061,-0.026633765937139,0,-0.032960676601147,-0.296048121342682
0.402033712712568,-0.296849804576289,-0.830597981304061,-0.025843371136244,-0.166666666666666,-0.033078403276131,-0.117742845900532
0.401774077944841,-0.296849804576289,-0.830597981304061,-0.025843371136244,-0.166666666666666,-0.03303988749678,-0.117742845900532
0.353699697210454,-0.296849804576289,-0.47940266392188,-0.025843371136244,-0.166666666666666,0.005130950646735,-0.138828735356449
0.353283785045778,-0.296849804576289,-0.47647630847355,-0.025843371136244,0,0.01564030126153,-0.138828735356449
0.35320925971417,-0.296849804576289,-0.47647630847355,-0.025843371136244,0,-0.020827045924723,-0.138828735356449
0.353113622981066,-0.315767259783044,-0.47647630847355,-0.025843371136244,0.166666666666666,0.015410375352623,-0.133656631392262
0.352606619877031,-0.331403459472202,-0.47647630847355,-0.025843371136244,0.166666666666666,0.015386753369073,-0.133656631392262
0.352442062193609,-0.301794691440896,-0.47647630847355,-0.194072182014024,0.166666666666666,0.002299368993864,-0.296048121342682
0.353295143445885,-0.323901418015779,-0.47647630847355,-0.194072182014024,0.166666666666666,0.019551304326089,-0.296048121342682
0.352505928180667,-0.32390141801578,-0.47647630847355,-0.194072182014024,0.166666666666666,0.00866598878442,-0.296048121342682
0.352408485899346,-0.303300263668235,-0.47647630847355,-0.031850718331772,0.166666666666666,0.008259087970298,-0.296048121342682
0.352281734660321,-0.340285837722349,-0.47647630847355,-0.026639932161871,0.166666666666666,0.007789879440885,-0.120649250825093
0.352590620866019,-0.340285837722349,-0.47647630847355,-0.026771117061177,0.166666666666666,-0.029831320598535,-0.120649250825093
0.352276416207471,-0.340285837722348,-0.492032419918332,-0.194072182014024,0.166666666666666,-0.011093894388775,-0.120649250825093
0.400019802375191,-0.309708015772336,-0.492032419918332,-0.028054090337876,0.166666666666666,-0.024190867598135,-0.296048121342682
0.400307891153249,-0.309708015772336,-0.475137529974581,-0.015171369499958,0.166666666666666,-0.029821535744854,-0.296048121342682
0.400985797220364,-0.325990490757785,-0.475137529974581,-0.194072182014024,0.166666666666666,0.012571950519912,-0.296048121342682
0.401078767509934,-0.321917865373641,-0.830597981304061,-0.03159598148377,0,-0.034913955030922,-0.296048121342682
0.400865361013879,-0.321917865373641,-0.830597981304061,-0.03159598148377,0,-0.029759391811731,-0.296048121342682
0.421418264704136,-0.321917865373641,-0.830597981304061,-0.194072182014024,0,-0.029030220577326,-0.296048121342682
-0.093905795833043,-0.323069307992355,-0.830597981304061,-0.0299581910351,0,-0.028861114057785,-0.296048121342682
-0.093892300112051,-0.323069307992356,-0.830597981304061,-0.0299581910351,0,-0.027915921964805,-0.296048121342682
-0.004515456156611,-0.323069307992355,-0.830597981304061,-0.028822763261691,0,-0.042116822806234,-0.133332516774193
-0.004278117459506,-0.323069307992356,-0.830597981304061,-0.035565494243365,0,-0.041541172428722,-0.128826400523284
-0.004180945495924,-0.323069307992355,-0.830597981304061,-0.035565494243365,0,-0.01797631047393,-0.128826400523285
-0.00436083574629,-0.323069307992356,-0.830597981304061,-0.034042906434771,0,-0.023002849684601,-0.128826400523284
-0.04777498022326,-0.323069307992356,-0.830597981304061,-0.034042906434771,0,-0.018276801836044,-0.128826400523284
-0.047668327864465,-0.323069307992356,-0.830597981304061,-0.034042906434771,0,-0.018135256357912,-0.128826400523284
-0.047836616811321,-0.317334709660196,-0.476747662112264,-0.034042906434771,0.166666666666666,-0.021443722964169,-0.128826400523284
-0.047180297847667,-0.317334709660196,-0.476747662112264,-0.034042906434771,0,-0.022249420472138,-0.128826400523285
-0.047328055698673,-0.317334709660196,-0.830597981304061,-0.034042906434771,0,-0.004833797563032,-0.296048121342682
-0.047481696532261,-0.317334709660196,-0.830597981304061,-0.034042906434771,0,-0.021231717425458,-0.296048121342682
-0.04785215168916,-0.317334709660196,-0.830597981304061,-0.034042906434771,0.166666666666666,-0.021330287558056,-0.296048121342682
-0.047912037811904,-0.323349859875702,-0.830597981304061,-0.018508960071704,0.166666666666666,-0.023202040272812,-0.296048121342682
-0.047804527135787,-0.323349859875702,-0.476275632029876,-0.018508960071704,0,-0.012295792625557,-0.296048121342682
-0.048002690257742,-0.661195962608122,-0.485605367891144,-0.018508960071704,0,-0.012053929937921,-0.296048121342682
-0.048057542276263,-0.329683374065408,-0.830597981304061,-0.024245117706913,0,-0.011911050013062,-0.296048121342682
-0.04778635361359,-0.329683374065408,-0.830597981304061,-0.024245117706912,0,-0.009606712422258,-0.133447028401787
0.356970709135859,-0.316280977450853,-0.489496611601235,-0.024245117706912,0,0.013123410575103,-0.133447028401787
0.357165441862581,-0.316280977450853,-0.49973598338754,-0.194072182014024,-0.166666666666666,0.013857500531419,-0.133447028401787
-0.084677238515343,-0.316280977450853,-0.49973598338754,-0.194072182014024,-0.166666666666666,0.014124551833711,-0.133447028401787
0.222779206987876,-0.316280977450853,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.004784757711155,-0.133447028401787
0.273992364871553,-0.316373547047642,-0.493073713687112,-0.194072182014024,0,0.015298645990423,-0.128578649390715
0.274365558683899,-0.316373547047642,-0.493073713687112,-0.022836551604616,0,0.013371577972981,-0.128725352478107
0.266138224722005,-0.316373547047642,-0.493073713687112,-0.022836551604616,0,0.013999362495445,-0.128725352478107
0.266229468784115,-0.316373547047642,-0.493073713687112,-0.022836551604616,0,0.014008286251182,-0.129929723205026
-0.162485234348681,-0.31880323527374,-0.493073713687112,-0.026247191265277,0.166666666666666,-0.008419422592557,-0.133442869687115
-0.163130241188257,-0.31880323527374,-0.493073713687112,-0.026247191265277,0,-0.027171084683729,-0.133442869687115
-0.163472460850911,-0.31880323527374,-0.493073713687112,-0.026247191265277,0,-0.018470989596516,-0.13024989689662
-0.163383727490765,-0.31880323527374,-0.493073713687112,-0.026247191265277,-0.166666666666666,-0.025383795173794,-0.296048121342682
-0.163390949749731,-0.31733525044132,-0.493073713687112,-0.032528756102109,-0.166666666666666,-0.024999604219787,-0.296048121342682
-0.163327492509995,-0.31733525044132,-0.493073713687112,-0.032528756102109,0,-0.019542275365439,-0.296048121342682
-0.163420784491049,-0.327262615036745,-0.486509088498492,-0.025284437165514,0,-0.019104711453759,-0.296048121342682
0.38759759489147,-0.327262615036745,-0.486509088498492,-0.025284437165514,0,-0.00873168885605,-0.296048121342682
0.365064750534506,-0.327262615036745,-0.486509088498492,-0.194072182014024,0,-0.008241811761291,-0.296048121342682
0.365072226310573,-0.327262615036745,-0.492971599790682,-0.024480581974318,0,-0.011393743760938,-0.296048121342682
0.086616444380439,-0.341361517655135,-0.492971599790681,-0.020314703783932,0,-0.011373595957504,-0.296048121342682
0.087234137940618,-0.341361517655135,-0.492971599790682,-0.021399191264221,-0.166666666666666,-0.011231814896657,-0.296048121342682
0.048592268769175,-0.341361517655135,-0.48448059801338,-0.024112528042657,-0.333333333333333,-0.011342479600171,-0.296048121342682
-0.116960869602178,-0.341361517655135,-0.48448059801338,-0.022312476446727,-0.333333333333333,-0.009964759463089,-0.131223765430934
-0.11680041248985,-0.341361517655135,-0.496063042691187,-0.022312476446727,-0.333333333333333,-0.012110979437606,-0.296048121342682
-0.116748399271402,-0.341361517655135,-0.496063042691187,-0.022312476446727,-0.166666666666666,-0.018035171567998,-0.296048121342682
-0.116659585666638,-0.341361517655135,-0.496063042691187,-0.194072182014024,-0.333333333333333,-0.011767040423121,-0.296048121342682
-0.116653019784043,-0.337447320268994,-0.496063042691187,-0.194072182014024,-0.333333333333333,-0.020227964045661,-0.296048121342682
-0.116711507786823,-0.337447320268994,-0.830597981304061,-0.194072182014024,-0.333333333333333,-0.017380933702932,-0.296048121342682
-0.032959406760042,-0.336275105950316,-0.830597981304061,-0.02897368093591,-0.333333333333333,-0.017301916268953,-0.296048121342682
0.160849507650476,-0.336275105950316,-0.830597981304061,-0.02897368093591,-0.333333333333333,-0.013099600499458,-0.133191032919862
0.160600074223398,-0.322630468735609,-0.830597981304061,-0.02897368093591,-0.166666666666666,-0.007753815656528,-0.133191032919862
0.160708152639881,-0.322630468735609,-0.830597981304061,-0.02897368093591,-0.166666666666666,-0.007973810707286,-0.133191032919862
0.160885325443143,-0.316833678987115,-0.48792855127684,-0.028821723743808,-0.166666666666666,-0.006232915933454,-0.133191032919862
0.161132217971651,-0.330017384807268,-0.481203150523461,-0.028821723743808,-0.166666666666666,-0.006835059795517,-0.133191032919862
0.160918761143424,-0.330017384807268,-0.491683942625362,-0.031952726350327,-0.166666666666666,0.006737958521029,-0.133191032919862
0.390156533292429,-0.326247264453667,-0.486332458863436,-0.031952726350327,-0.166666666666666,0.006202324598071,-0.133191032919862
0.38931365966384,-0.326247264453667,-0.490758088723902,-0.031952726350327,-0.166666666666666,0.008470829744469,-0.133191032919862
0.389588958865903,-0.326247264453667,-0.490758088723902,-0.031952726350327,-0.166666666666666,0.009887115869765,-0.133191032919862
0.38908287182171,-0.326247264453667,-0.498040943013355,-0.029195283650588,-0.166666666666666,0.009315175446445,-0.133191032919862
0.389731210174963,-0.661195962608122,-0.498040943013355,-0.035312186612268,-0.166666666666666,-0.033889237649125,-0.296048121342682
0.399975333842578,-0.317693679306795,-0.830597981304061,-0.035312186612268,-0.166666666666666,-0.03374999645565,-0.296048121342682
0.399198397493356,-0.317693679306795,-0.830597981304061,-0.035312186612268,-0.166666666666666,-0.038706105989082,-0.139070169736765
0.399386868095379,-0.317693679306795,-0.830597981304061,-0.035312186612268,-0.166666666666666,-0.017310193872403,-0.296048121342682
0.112816698102577,-0.317693679306795,-0.830597981304061,-0.025689859426003,-0.166666666666666,-0.0171805151326,-0.296048121342682
-0.026005756576435,-0.30197165238777,-0.830597981304061,-0.025689859426003,-0.166666666666666,-0.019738543790648,-0.296048121342682
-0.026059524229199,-0.30197165238777,-0.830597981304061,-0.025689859426003,-0.166666666666666,-0.027097860315214,-0.296048121342682
-0.025977258904091,-0.30197165238777,-0.830597981304061,-0.030043139261417,-0.166666666666666,-0.016648244452574,-0.296048121342682
0.098370377341209,-0.312505571568254,-0.830597981304061,-0.030043139261417,-0.166666666666666,-0.012006880402626,-0.296048121342682
0.099202347116547,-0.312505571568254,-0.830597981304061,-0.028688958632578,-0.166666666666666,-0.011667919035716,-0.296048121342682
0.099405041772684,-0.332175988264001,-0.472582877170767,-0.028688958632578,-0.166666666666666,-0.011697869696882,-0.296048121342682
0.289004934182799,-0.326409920554595,-0.472582877170767,-0.028688958632578,-0.166666666666666,-0.0120092024599,-0.296048121342682
0.288546001655985,-0.326409920554595,-0.472582877170767,-0.03311109851277,-0.166666666666666,-0.016651388442898,-0.296048121342682
0.046610863624309,-0.326409920554595,-0.472582877170767,-0.033556995544133,-0.166666666666666,-0.023047470403007,-0.296048121342682
-0.009730363536365,-0.326409920554595,-0.472582877170767,-0.033556995544133,-0.166666666666666,-0.0185376601806,-0.296048121342682
0.351609543427576,-0.326409920554595,-0.472582877170767,-0.033556995544133,0,-0.019264360828297,-0.296048121342682
0.351045096276775,-0.326409920554595,-0.487222996868514,-0.033556995544133,0,-0.021474021983023,-0.296048121342682
0.33332776373169,-0.326409920554595,-0.47321728064075,-0.033556995544133,0,-0.021546083617757,-0.131854601239933
0.218264355653169,-0.326409920554595,-0.47321728064075,-0.033267808024696,0,-0.014418763018758,-0.131854601239933
0.247742053406391,-0.326409920554595,-0.47321728064075,-0.029612548911634,0,-0.010857210979937,-0.136354591370446
0.397342820537988,-0.326409920554595,-0.830597981304061,-0.029612548911634,0,-0.013725065990547,-0.136354591370446
0.397404978871339,-0.326409920554595,-0.830597981304061,-0.029612548911634,0,-0.013683116848549,-0.138224883381259
0.399174998697788,-0.322634736771393,-0.830597981304061,-0.029612548911634,0,-0.035316616035179,-0.296048121342682
0.398795340641584,-0.322634736771393,-0.830597981304061,-0.029612548911634,0,-0.014603500588668,-0.296048121342682
0.397978334993444,-0.322634736771393,-0.830597981304061,-0.029612548911634,0,-0.015403996682909,-0.123922953350633
0.397842926142481,-0.322634736771393,-0.830597981304061,-0.026600281760699,0,-0.022368488618317,-0.123922953350633
0.425548883620351,-0.322634736771394,-0.492991636334213,-0.026600281760699,-0.166666666666666,-0.022169926594724,-0.133100361396638
0.42819939154301,-0.322634736771393,-0.490699501937497,-0.026600281760699,-0.166666666666666,-0.022116849794056,-0.133100361396638
0.429011637788572,-0.322634736771393,-0.490699501937497,-0.02895310346022,-0.166666666666666,-0.021649899050219,-0.296048121342682
0.421769021530162,-0.322634736771393,-0.494245762180457,-0.02895310346022,-0.166666666666666,-0.020984170800932,-0.296048121342682
0.421947752368908,-0.322634736771393,-0.482981548173916,-0.02895310346022,-0.166666666666666,-0.019742363651909,-0.127504179578776
0.227673873801635,-0.330730387759026,-0.482981548173916,-0.026999457280978,-0.166666666666666,-0.021258821507083,-0.127504179578776
0.22796602029278,-0.330730387759026,-0.480728310089418,-0.026999457280978,-0.166666666666666,-0.021528188355633,-0.127504179578776
0.227632988708502,-0.330730387759026,-0.480728310089418,-0.026999457280978,-0.166666666666666,-0.010973063087393,-0.130532964524653
0.271290112874246,-0.330730387759026,-0.480728310089418,-0.025987869970158,-0.166666666666666,-0.005339926169005,-0.132219679453679
0.38599685941203,-0.330730387759026,-0.480728310089418,-0.025987869970158,-0.166666666666666,0.01234303579608,-0.132219679453679
0.384590344818799,-0.330730387759026,-0.480728310089418,-0.194072182014024,-0.333333333333333,0.009040791240668,-0.296048121342682
0.197850492778104,-0.330730387759026,-0.48204055019683,-0.194072182014024,-0.333333333333333,-0.005242793679611,-0.296048121342682
0.197365965267408,-0.330730387759026,-0.482040550196829,-0.028966284783309,-0.166666666666666,-0.005823675016941,-0.296048121342682
0.197782141830839,-0.330730387759026,-0.485121777251362,-0.028966284783309,0,-0.006015999122696,-0.296048121342682
0.197623020434311,-0.330730387759026,-0.485121777251362,-0.028966284783309,0,-0.005752190502669,-0.129633110503608
0.197344635128004,-0.661195962608122,-0.485121777251362,-0.028966284783309,0,-0.005395911220688,-0.129633110503608
0.197744458183674,-0.661195962608122,-0.485121777251362,-0.194072182014024,-0.166666666666666,-0.005640603330532,-0.129633110503608
0.351748461075762,-0.661195962608122,-0.485121777251362,-0.194072182014024,-0.166666666666666,0.013391916691315,-0.129633110503608
0.214374999198431,-0.661195962608122,-0.485121777251362,-0.194072182014024,-0.166666666666666,0.013256495382284,-0.129633110503608
0.21499680737413,-0.661195962608122,-0.485121777251362,-0.194072182014024,-0.166666666666666,-0.005398710040399,-0.129633110503608
0.238850598669276,-0.661195962608122,-0.485121777251362,-0.194072182014024,-0.166666666666666,-0.000643994772513,-0.129633110503608
0.237739861222869,-0.661195962608122,-0.485121777251362,-0.194072182014024,-0.166666666666666,-0.023480249267151,-0.129633110503608
0.237639057936505,-0.661195962608122,-0.486062215160978,-0.194072182014024,-0.166666666666666,0.000520431042082,-0.129633110503608
0.237760655880698,-0.661195962608122,-0.486062215160978,-0.194072182014024,0,0.013730551136826,-0.129633110503608
0.238345970576974,-0.661195962608122,-0.486062215160978,-0.194072182014024,0,0.00862056536459,-0.129633110503608
0.409053715929922,-0.661195962608122,-0.486062215160978,-0.194072182014024,0,-0.003454647877901,-0.128910670843151
0.409646665720449,-0.661195962608122,-0.486062215160978,-0.194072182014024,-0.166666666666666,-0.003762202686806,-0.128910670843151
0.397206436325021,-0.661195962608122,-0.486062215160978,-0.194072182014024,0,0.001871676488522,-0.128656064280132
0.397181027873924,-0.305503022188875,-0.486062215160978,-0.194072182014024,0,0.002058298304817,-0.128656064280132
0.397641330212526,-0.305503022188875,-0.482058725898282,-0.194072182014024,0,0.001436400555513,-0.128656064280132
0.397309711058462,-0.308212479412265,-0.482058725898282,-0.194072182014024,0,0.004803759897941,-0.128656064280132
0.397307405563845,-0.308212479412265,-0.830597981304061,-0.194072182014024,-0.166666666666666,-0.000153707110058,-0.128656064280132
0.397299167598203,-0.323726182299644,-0.830597981304061,-0.194072182014024,0,0.007604682693089,-0.128656064280132
0.397096593547956,-0.323726182299643,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.007675769936035,-0.128656064280132
0.397307967494493,-0.325799268254382,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.00689885652427,-0.128656064280132
0.246477750543468,-0.325799268254382,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.01184097779993,-0.128656064280132
0.246633792523021,-0.325799268254382,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.002015365408059,-0.128656064280132
0.246660269982822,-0.325799268254382,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.000154459462974,-0.127190339260103
0.215640294468277,-0.661195962608122,-0.830597981304061,-0.036445842784335,-0.166666666666666,9.00E-05,-0.127190339260103
-0.182934675448859,-0.661195962608122,-0.830597981304061,-0.036445842784335,-0.166666666666666,0.010756589664196,-0.127190339260103
-0.183287626657678,-0.661195962608122,-0.830597981304061,-0.036445842784335,-0.166666666666666,-0.013575529359777,-0.127190339260103
-0.183117947350372,-0.661195962608122,-0.830597981304061,-0.036445842784335,0,-0.0044848117538,-0.127190339260103
0.41125520640864,-0.661195962608122,-0.489671695849168,-0.036445842784335,0,-0.0061613093862,-0.127190339260103
0.411998832518143,-0.661195962608122,-0.489671695849168,-0.036445842784335,0.166666666666666,-0.006178276783767,-0.127190339260103
0.411890508462161,-0.661195962608122,-0.489671695849168,-0.030439037731881,0.166666666666666,-0.006637117634333,-0.127190339260103
0.411358835060934,-0.661195962608122,-0.489671695849168,-0.029340665485457,0,-0.01327799377876,-0.12838655435729
0.41149296753079,-0.661195962608122,-0.485574825963882,-0.194072182014024,0,-0.013420735615764,-0.12838655435729
0.411629622923273,-0.326938725557865,-0.485574825963882,-0.194072182014024,-0.166666666666666,-0.013888371922242,-0.12838655435729
0.411126150608189,-0.326938725557865,-0.485574825963882,-0.194072182014024,0,-0.018944332676666,-0.129852279377319
0.410949283817389,-0.661195962608122,-0.485574825963882,-0.194072182014024,0.166666666666666,-0.019895831460924,-0.129852279377319
0.405889365606683,-0.326053302088623,-0.485574825963882,-0.194072182014024,0.166666666666666,-0.026567650057249,-0.129852279377319
0.406184500933597,-0.303084324659512,-0.485574825963882,-0.194072182014024,0,-0.012697010982271,-0.129852279377319
0.416150461904716,-0.330428702039169,-0.485574825963882,-0.194072182014024,0,0.01415514046931,-0.129852279377319
0.415403324365593,-0.330428702039169,-0.485574825963882,-0.194072182014024,0.166666666666666,0.014419471995381,-0.129852279377319
0.415431092547016,-0.330428702039169,-0.485574825963882,-0.194072182014024,0.166666666666666,0.00070853097373,-0.129852279377319
0.415176438305355,-0.330428702039169,-0.481243834631375,-0.194072182014024,0.166666666666666,0.000540555427821,-0.129852279377319
0.415184838801091,-0.330428702039169,-0.481243834631375,-0.194072182014024,0.166666666666666,-0.003096427730877,-0.129852279377319
0.415252670242753,-0.330428702039169,-0.481243834631375,-0.194072182014024,0.166666666666666,-0.002684903360817,-0.129852279377319
0.416048773671026,-0.330428702039169,-0.481243834631375,-0.194072182014024,0,-0.002676909313763,-0.129852279377319
0.416763633486413,-0.333867324116764,-0.481243834631375,-0.031971201331691,0.166666666666666,-6.31E-05,-0.129852279377319
0.417130060037105,-0.333867324116764,-0.485638585926786,-0.031971201331691,0.166666666666666,-0.004474807701312,-0.129852279377319
0.417454281150823,-0.333867324116764,-0.485638585926786,-0.031971201331691,0.166666666666666,-0.004681833891467,-0.129852279377319
0.390246564569037,-0.333867324116764,-0.479558920614941,-0.194072182014024,0.166666666666666,-0.000902072826607,-0.130583396996742
0.390278047039724,-0.333867324116764,-0.479558920614941,-0.194072182014024,0.166666666666666,0.004877141712292,-0.130583396996742
0.388947936174256,-0.333867324116764,-0.479558920614941,-0.194072182014024,0,0.000843236915897,-0.130583396996742
0.388195928301162,-0.333867324116764,-0.479558920614941,-0.194072182014024,0,0.005368104257356,-0.130583396996742
0.387982410953567,-0.333867324116764,-0.479558920614941,-0.194072182014024,0,0.005628710973323,-0.130583396996742
0.38820843004271,-0.333867324116764,-0.479558920614941,-0.194072182014024,0,0.0054939430119,-0.130583396996742
0.389131741391854,-0.333867324116764,-0.479558920614941,-0.194072182014024,0,0.004819906026994,-0.130583396996742
0.388801241887752,-0.333867324116764,-0.479558920614941,-0.021715570057074,-0.166666666666666,0.025565174020965,-0.130583396996742
0.388127940006083,-0.333867324116764,-0.485585014066764,-0.194072182014024,-0.166666666666666,0.025473069569315,-0.130583396996742
0.388685189785267,-0.333867324116764,-0.485585014066764,-0.194072182014024,-0.166666666666666,0.026251528379507,-0.133857051657985
0.388259277580888,-0.333867324116763,-0.485585014066764,-0.03202758127053,-0.166666666666666,0.023098453748767,-0.133857051657985
0.388641996133716,-0.333867324116764,-0.485585014066764,-0.03202758127053,-0.166666666666666,0.026855403657301,-0.133857051657985
0.388897792213137,-0.333867324116764,-0.485585014066764,-0.03202758127053,-0.166666666666666,0.026828546388534,-0.133857051657985
0.389600774502228,-0.333867324116764,-0.485585014066764,-0.03202758127053,0,0.023318870899349,-0.296048121342682
0.389222431683447,-0.333867324116764,-0.485585014066764,-0.03202758127053,0,0.030340816925535,-0.296048121342682
0.389895015353069,-0.333867324116764,-0.476853074218731,-0.03202758127053,0,0.017816540336085,-0.296048121342682
0.389847168305598,-0.333867324116764,-0.475252346925202,-0.03202758127053,0,0.017720849333091,-0.131628117139501
0.390269041292243,-0.333867324116764,-0.457618698992126,-0.194072182014024,0,0.01231551718936,-0.131628117139501
0.38976907754819,-0.333867324116764,-0.457618698992126,-0.194072182014024,0,0.016181874392395,-0.131628117139501
0.390442971624179,-0.333867324116764,-0.457618698992126,-0.194072182014024,0,0.016496403796238,-0.128162649997758
0.390508582498981,-0.333867324116764,-0.474839363845936,-0.194072182014024,0,0.016573938535078,-0.128162649997758
0.390346134956321,-0.333867324116764,-0.474839363845935,-0.194072182014024,0,0.016520870720628,-0.128162649997758
0.391384063577977,-0.333867324116764,-0.474839363845935,-0.194072182014024,0,-0.036276535454733,-0.296048121342682
0.418279226167282,-0.333867324116764,-0.484918847142362,-0.194072182014024,0,-0.038443137443503,-0.296048121342682
0.418719314952917,-0.333867324116764,-0.481829133874782,-0.194072182014024,0,-0.041082418523402,-0.296048121342682
0.41871021697902,-0.333867324116764,-0.481829133874782,-0.194072182014024,0,-0.040206426157399,-0.296048121342682
0.418874553328413,-0.333867324116764,-0.48532604938631,-0.033267329584609,0.166666666666666,-0.039153970220129,-0.296048121342682
0.418809234238029,-0.333867324116764,-0.48532604938631,-0.194072182014024,0,-0.038784913803867,-0.296048121342682
0.419058931709824,-0.333867324116764,-0.48532604938631,-0.194072182014024,0.166666666666666,-0.043858501796221,-0.296048121342682
0.416688809670225,-0.333867324116764,-0.485853101891535,-0.194072182014024,0.166666666666666,-0.036470829293295,-0.296048121342682
0.41688627076733,-0.333867324116764,-0.485853101891535,-0.03551419620859,0.166666666666666,0.0083822618323,-0.296048121342682
0.416851731160495,-0.333867324116764,-0.485853101891535,-0.03551419620859,0.166666666666666,0.013160472947832,-0.296048121342682
0.416510840723397,-0.331154546060277,-0.485853101891535,-0.03551419620859,0.166666666666666,0.01293765939027,-0.296048121342682
0.415962733815961,-0.331154546060277,-0.485853101891535,-0.03551419620859,0.166666666666666,-0.000210866910272,-0.296048121342682
0.416258270156053,-0.331154546060277,-0.485853101891535,-0.03551419620859,0.166666666666666,-0.002471136132618,-0.296048121342682
0.416506594102604,-0.331154546060277,-0.485853101891535,-0.032636428118113,0.166666666666666,-0.002539968054368,-0.296048121342682
0.417622384795778,-0.331154546060277,-0.476754863278868,-0.032636428118113,0.166666666666666,0.008856418265658,-0.296048121342682
0.417651551188386,-0.331154546060277,-0.484230568145155,-0.194072182014024,0.166666666666666,0.011164162413395,-0.296048121342682
0.418428108463526,-0.331154546060277,-0.478890040046928,-0.194072182014024,0.166666666666666,0.011216275882744,-0.296048121342682
0.34924967161297,-0.331154546060277,-0.478890040046928,-0.194072182014024,0.166666666666666,0.011160175278173,-0.296048121342682
0.407027922741344,-0.331154546060277,-0.478890040046928,-0.194072182014024,0.166666666666666,0.01142728432935,-0.296048121342682
0.406745242482735,-0.331154546060277,-0.481374259863334,-0.194072182014024,0,0.011807938719432,-0.296048121342682
0.406909349360804,-0.331154546060277,-0.481374259863334,-0.194072182014024,0,0.011781462533105,-0.296048121342682
0.406151534447109,-0.331154546060277,-0.481374259863334,-0.194072182014024,0,0.011795483999893,-0.296048121342682
0.406450567821482,-0.331154546060277,-0.481374259863334,-0.194072182014024,0.166666666666666,0.011900263586832,-0.296048121342682
0.39203431072831,-0.331154546060277,-0.481374259863334,-0.194072182014024,0.166666666666666,0.011771037723787,-0.296048121342682
0.392452989289316,-0.331154546060277,-0.475374273885214,-0.194072182014024,0.166666666666666,0.014975033157692,-0.296048121342682
0.393083606605343,-0.331154546060277,-0.475374273885214,-0.194072182014024,0.166666666666666,0.016695007570724,-0.296048121342682
0.392752266273601,-0.331154546060277,-0.475374273885214,-0.017035730134708,0,0.026483395957742,-0.296048121342682
0.392102715694265,-0.331154546060277,-0.475374273885214,-0.017035730134708,0,0.026576445703121,-0.296048121342682
0.391932165694059,-0.331154546060277,-0.485040316048048,-0.017035730134708,0,0.025794822561575,-0.296048121342682
0.391489636198922,-0.331154546060277,-0.485040316048048,-0.017035730134708,-0.166666666666666,0.02252278341451,-0.296048121342682
0.391365652651172,-0.331154546060277,-0.495152106060919,-0.017035730134708,0,0.022237846780467,-0.296048121342682
0.392152750593714,-0.318670747077334,-0.495152106060919,-0.036789193482408,0,0.026457303123111,-0.296048121342682
0.391484680106508,-0.315647897159296,-0.495152106060919,-0.036789193482408,0,-0.024388194367475,-0.296048121342682
0.387747802196989,-0.315647897159296,-0.495152106060919,-0.036789193482408,-0.166666666666666,-0.048706609962142,-0.133350043836516
0.051488438751093,-0.315647897159296,-0.495152106060919,-0.032517696168189,-0.166666666666666,-0.024549709268623,-0.133350043836516
0.051120058087726,-0.315647897159296,-0.495152106060919,-0.032517696168189,-0.166666666666666,0.006141940669368,-0.133350043836516
0.051226362323357,-0.315647897159296,-0.479830322114532,-0.031887576113405,-0.166666666666666,0.001338129092323,-0.133350043836516
